transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
14282,39,1355,29-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
14283,33,1933,05-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",11-10-1992
14284,79,3411,16-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,09-09-2003
14285,42,1518,29-01-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",19-03-2008
14287,9,1600,17-12-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",05-08-1991
14288,21,963,30-09-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,09-09-1994
14289,9,2013,15-12-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-11-1991
14290,89,138,24-07-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,09-06-2013
14292,6,870,05-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,07-02-2003
14293,54,1505,20-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,10-08-2015
14295,4,1909,17-09-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,16-04-2011
14297,92,548,20-12-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,23-06-1993
14299,2,2763,13-04-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,15-09-2012
14300,84,1256,15-09-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
14302,11,186,26-02-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
14308,78,185,22-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,10-07-1991
14309,48,125,08-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,28-07-2014
14312,43,572,16-09-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,10-07-1991
14313,54,2919,09-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,02-10-1992
14315,11,1159,24-12-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
14317,59,2119,10-01-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,20-07-1993
14318,78,1666,20-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,05-01-2003
14319,76,240,09-04-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",16-01-2004
14320,66,139,03-01-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
14324,0,2459,07-11-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
14326,19,561,11-07-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
14328,68,2932,16-02-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,20-08-2010
14329,46,1619,06-09-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,12-04-2009
14332,18,692,29-06-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,12-03-2013
14337,53,889,24-11-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,17-06-2015
14339,96,2552,25-11-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",16-01-2004
14340,29,938,13-08-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,22-11-2016
14342,27,1959,11-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,22-11-2016
14343,68,1646,18-11-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,11-04-2015
14347,8,2635,23-10-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",16-04-2011
14348,40,2472,03-07-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,20-07-1993
14350,37,2369,18-11-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,07-06-2010
14355,82,2004,17-05-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,25-08-1997
14356,32,2385,13-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
14357,99,2458,03-03-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",12-03-2013
14358,7,1853,14-06-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,07-12-2005
14359,11,3447,08-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
14361,25,3458,08-06-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",18-10-2015
14363,36,2391,08-07-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-12-1995
14371,0,3290,11-04-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,23-06-1999
14374,50,1986,16-11-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,16-02-2003
14377,0,2284,26-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
14378,81,3118,10-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,04-12-1999
14379,40,3092,26-02-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,02-02-2006
14381,48,1149,25-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,04-06-2012
14384,2,2994,04-03-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,29-08-2011
14386,25,2581,17-04-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,10-11-2006
14388,23,3175,20-03-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,02-10-1993
14390,18,1995,27-08-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,07-05-2011
14394,49,3318,01-04-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,18-05-2012
14398,75,2369,04-07-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,10-07-1991
14404,81,2216,04-03-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,16-02-2003
14405,36,1696,20-09-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,11-12-2007
14406,0,1810,28-01-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,26-07-1999
14412,50,522,19-11-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,04-10-1997
14413,11,246,20-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
14416,86,746,13-05-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,16-12-1998
14417,91,1715,27-08-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,10-08-1994
14418,4,3116,24-04-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,09-08-2005
14424,83,914,15-09-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,20-04-1993
14427,36,1533,27-07-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-03-2008
14431,58,3461,16-08-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,17-12-1998
14432,97,2810,29-10-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,06-05-1991
14433,61,3431,14-04-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
14434,6,1792,12-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,07-02-2003
14435,7,217,25-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",11-10-1992
14436,97,765,11-07-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,29-03-2016
14446,58,241,16-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,18-10-2015
14449,16,990,21-08-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",12-03-2013
14450,61,1227,16-02-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
14454,66,3303,16-04-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,22-05-2000
14455,15,3213,05-01-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
14457,32,3298,27-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
14458,10,3122,25-03-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,31-08-2002
14459,33,1517,05-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",11-10-1992
14460,63,1888,06-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,22-10-2005
14464,64,1137,08-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
14465,35,1141,29-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,15-09-2012
14466,4,105,28-03-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,18-03-2003
14467,92,2912,16-06-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,21-01-1991
14468,0,3290,24-10-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,11-04-2015
14469,52,2751,02-01-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,22-11-2016
14470,69,899,02-07-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
14471,16,193,22-09-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",10-05-1997
14472,45,201,04-05-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,12-04-1993
14478,59,776,24-02-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",05-01-2003
14479,12,2333,29-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,05-05-2010
14481,64,1199,10-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,06-12-2016
14482,18,2497,14-11-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,12-03-2013
14487,54,995,19-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,10-08-2015
14489,3,1266,02-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,25-07-2004
14490,18,420,14-10-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
14491,90,1530,29-12-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,03-11-2000
14492,50,3481,03-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
14496,38,2463,11-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,16-03-2011
14497,5,2526,27-04-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,29-08-2011
14498,10,2737,12-10-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,05-08-2003
14499,89,2535,16-12-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
14500,7,2985,27-01-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,17-08-2004
14501,84,3104,29-01-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,16-12-1998
14502,11,2865,22-04-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
14503,55,1526,07-06-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,20-07-1993
14504,1,2872,11-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,02-12-2012
14505,88,205,30-04-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,26-07-1999
14506,79,1001,26-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,09-09-2003
14508,46,1103,06-11-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,10-05-1997
14510,83,1233,17-04-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,26-07-1999
14511,28,2606,26-06-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",16-04-2011
14512,2,38,23-01-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,02-12-2012
14513,3,2190,16-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
14514,74,399,19-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,10-08-2015
14515,77,1606,18-11-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,10-01-2011
14517,70,1501,12-02-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,11-04-2015
14519,52,3008,06-05-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,22-11-2016
14520,0,218,28-06-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,09-09-2003
14523,42,2663,18-01-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",09-05-2011
14524,45,1871,27-09-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,16-04-2011
14526,0,2275,15-07-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,01-10-2006
14528,77,1302,15-10-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,16-09-2013
14529,57,3459,25-10-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,24-08-2011
14530,78,584,22-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,07-08-2004
14532,99,3437,19-09-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",01-10-2006
14536,71,1573,20-05-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",24-10-1995
14537,87,834,12-12-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,25-08-1997
14539,32,1862,17-10-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,10-05-2005
14549,73,2353,23-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,25-07-2004
14550,12,1686,04-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,05-05-2010
14551,52,374,17-12-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,24-08-2011
14552,42,809,15-11-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",19-03-2008
14554,54,2352,24-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,17-06-2015
14555,0,687,20-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,15-07-1993
14558,25,1891,19-03-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,02-08-2015
14560,5,1990,29-06-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,09-08-2005
14563,84,1405,17-06-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,10-01-2011
14564,49,97,25-04-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
14565,91,3030,24-03-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,26-07-1999
14567,49,944,02-02-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
14570,66,803,25-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,09-07-2016
14571,57,41,09-07-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,21-01-1991
14573,45,858,08-09-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,04-08-2007
14577,48,597,03-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,28-07-2014
14581,5,1397,15-08-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,07-02-2003
14582,99,2925,15-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,10-08-1994
14583,15,1871,18-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,23-06-1993
14588,95,2931,31-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-10-2002
14591,9,3425,29-11-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,05-08-2003
14597,38,3427,16-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,10-05-1997
14598,82,594,27-11-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
14599,45,3334,21-09-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,01-10-2006
14600,37,509,26-09-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,16-03-2011
14601,71,2737,18-09-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",10-01-2011
14603,14,3007,17-05-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",05-08-2003
14604,59,539,03-06-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",05-01-2003
14612,90,1729,02-04-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-12-1995
14613,64,2170,28-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
14616,96,1837,01-03-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
14617,35,2727,22-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,02-12-2012
14618,0,298,14-09-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,23-06-1993
14619,78,1499,09-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,16-09-2013
14620,24,2201,14-10-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
14625,86,1734,05-12-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,16-12-1998
14626,34,2746,08-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,09-09-1994
14628,11,562,27-01-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
14631,92,310,27-01-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",09-06-2013
14634,14,3044,09-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",09-09-1994
14635,36,697,26-09-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-12-1995
14636,63,2620,15-08-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,17-12-1998
14646,19,466,02-09-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,07-05-2011
14647,28,1418,10-09-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",05-08-1991
14648,62,4,18-06-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,23-06-1993
14651,1,632,07-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,25-08-1997
14653,0,1796,30-08-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,10-05-2005
14656,0,2098,30-03-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,10-05-1997
14657,11,2499,08-07-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
14658,24,1030,09-03-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
14660,15,2626,18-09-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,02-10-1993
14663,13,611,13-02-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,05-05-2010
14664,31,2560,13-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,10-11-2006
14666,59,956,20-05-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,17-06-2015
14667,64,323,17-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,05-11-2010
14669,17,1065,22-06-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,09-11-1996
14674,77,3206,28-08-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,10-01-2011
14678,55,3300,21-10-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,21-07-2003
14680,35,1447,01-03-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,12-07-1994
14682,43,887,13-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,09-09-2003
14686,35,950,21-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,07-11-1991
14687,64,168,05-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,22-05-2000
14690,21,1785,28-08-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,05-04-1996
14691,28,661,26-11-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",16-04-2011
14693,44,2231,27-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,09-05-2011
14694,80,1594,04-01-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,02-08-2015
14696,39,2526,01-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
14699,26,1178,25-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
14701,25,1686,12-09-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,26-05-1993
14703,65,235,07-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,21-05-2015
14706,54,2026,06-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,21-07-2003
14707,64,1811,28-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
14708,82,1062,22-08-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
14712,36,2237,04-08-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,20-07-1999
14714,79,221,15-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,09-09-2003
14715,23,2353,13-08-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,10-11-2006
14716,73,2832,04-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,25-01-1997
14720,59,2111,09-04-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,23-06-1993
14721,68,1868,14-07-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,12-04-2009
14724,86,2153,10-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,07-08-2004
14726,68,2188,31-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,20-08-2010
14730,66,1812,27-05-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
14732,40,3075,31-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,19-03-2008
14733,42,2569,06-02-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",19-03-2008
14734,21,2232,22-08-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,02-10-1993
14736,76,2840,21-02-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-08-2015
14739,71,490,02-05-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",24-10-1995
14740,19,2753,25-05-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
14741,27,2416,26-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
